PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESA DAGRI 72/2019",NAMA DESA,"NILAI IDM 2021","STATUS IDM DESA 2021"
"66,529",PAPUA BARAT,RAJA AMPAT,KOFIAU,9205102005,AWAT,0.5203,TERTINGGAL
"66,530",PAPUA BARAT,TAMBRAUW,MUBRANI,9209122003,WASNEMBRI,0.5203,TERTINGGAL
"66,531",SULAWESI BARAT,MAJENE,SENDANA,7605032019,LEPPANGANG,0.5203,TERTINGGAL
"66,532",SULAWESI BARAT,MAMUJU,KALUMPANG,7602042010,SALUMAKKI,0.5203,TERTINGGAL
"66,533",SULAWESI TENGAH,MOROWALI,MENUI KEPULAUAN,7206072018,DONGKALAN,0.5203,TERTINGGAL
"66,534",SUMATERA UTARA,MANDAILING NATAL,BATANG NATAL,1213132020,SIMANGUNTONG,0.5203,TERTINGGAL
"66,535",SUMATERA UTARA,MANDAILING NATAL,NAGA JUANG,1213232005,SAYUR MATUA,0.5203,TERTINGGAL
"66,536",SUMATERA UTARA,NIAS SELATAN,MAZINO,1214132006,HILIZALO'OTANO LAOWO,0.5203,TERTINGGAL
"66,537",SUMATERA UTARA,PADANG LAWAS,SOSA,1221082005,PARAPAT,0.5203,TERTINGGAL
"66,538",SUMATERA UTARA,TAPANULI SELATAN,SAIPAR DOLOK HOLE,1203052076,PINTU PADANG MANDALASENA,0.5203,TERTINGGAL
"66,539",ACEH,ACEH UTARA,COT GIREK,1108172009,SEUNEUBOK BARO,0.5202,TERTINGGAL
"66,540",ACEH,BIREUEN,PEUSANGAN SELATAN,1111162015,BLANG CUT,0.5202,TERTINGGAL
"66,541",ACEH,PIDIE,MANE,1107272003,MANE,0.5202,TERTINGGAL
"66,542",ACEH,PIDIE,MUTIARA,1107132009,BLANG TIDIEK,0.5202,TERTINGGAL
"66,543",BANTEN,LEBAK,WANASALAM,3602212003,CILANGKAP,0.5202,TERTINGGAL
"66,544",KALIMANTAN TENGAH,KAPUAS,KAPUAS HULU,6203122014,HURUNG TAMPANG,0.5202,TERTINGGAL
"66,545",KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,PULAU HANAUT,6202092013,HANTIPAN,0.5202,TERTINGGAL
"66,546",MALUKU,MALUKU BARAT DAYA,WETAR TIMUR,8108152004,KAHILIN,0.5202,TERTINGGAL
"66,547",MALUKU UTARA,KEPULAUAN SULA,MANGOLI BARAT,8205062003,LEKOSULA,0.5202,TERTINGGAL
"66,548",NUSA TENGGARA TIMUR,ENDE,WOLOWARU,5308082013,WOLOKOLI,0.5202,TERTINGGAL
"66,549",PAPUA,BIAK NUMFOR,SAMOFA,9106122006,MARYENDI,0.5202,TERTINGGAL
"66,550",PAPUA BARAT,KAIMANA,TELUK ARGUNI BAWAH,9208062014,WANOMA,0.5202,TERTINGGAL
"66,551",PAPUA BARAT,MANOKWARI,WARMARE,9202032027,MINOQBEI,0.5202,TERTINGGAL
"66,552",PAPUA BARAT,MAYBRAT,AYAMARU UTARA TIMUR,9210192002,SUWIAM,0.5202,TERTINGGAL
"66,553",PAPUA BARAT,SORONG,MARIAT,9201392005,KLABEN,0.5202,TERTINGGAL
"66,554",PAPUA BARAT,TAMBRAUW,MUBRANI,9209122002,BAWEY,0.5202,TERTINGGAL
"66,555",PAPUA BARAT,TAMBRAUW,MUBRANI,9209122006,MERIAMBEKER,0.5202,TERTINGGAL
"66,556",SULAWESI TENGAH,SIGI,PALOLO,7210022020,UE RANI,0.5202,TERTINGGAL
"66,557",SULAWESI TENGAH,TOJO UNA UNA,TOGEAN,7209022006,KATUPAT,0.5202,TERTINGGAL
"66,558",SULAWESI TENGAH,TOLI TOLI,OGODEIDE,7204052011,BAMBALAGA,0.5202,TERTINGGAL
"66,559",SULAWESI TENGGARA,KONAWE,LATOMA,7402162012,ANGONGA,0.5202,TERTINGGAL
"66,560",SULAWESI TENGGARA,KONAWE,LATOMA,7402162010,TITIOA,0.5202,TERTINGGAL
"66,561",SUMATERA UTARA,NIAS BARAT,SIROMBU,1225022022,TOGIDEU,0.5202,TERTINGGAL
"66,562",SUMATERA UTARA,NIAS SELATAN,SIMUK,1214282001,GOBO,0.5202,TERTINGGAL
"66,563",SUMATERA UTARA,NIAS SELATAN,TOMA,1214122004,BAWOGANOWO,0.5202,TERTINGGAL
"66,564",BENGKULU,SELUMA,SELUMA UTARA,1705102009,SINAR PAGI,0.5200,TERTINGGAL
"66,565",KALIMANTAN SELATAN,HULU SUNGAI TENGAH,BATANG ALAI TIMUR,6307102006,MUARA HUNGI,0.5200,TERTINGGAL
"66,566",MALUKU,MALUKU BARAT DAYA,MNDONA HIERA,8108032001,LUANG BARAT,0.5200,TERTINGGAL
"66,567",PAPUA BARAT,KAIMANA,TELUK ARGUNI ATAS,9208032031,GUSI,0.5200,TERTINGGAL
"66,568",PAPUA BARAT,SORONG,KLABOT,9201172005,MLAT,0.5200,TERTINGGAL
"66,569",PAPUA BARAT,SORONG SELATAN,SEREMUK,9204112003,KLAOGIN,0.5200,TERTINGGAL
"66,570",PAPUA BARAT,TELUK BINTUNI,BINTUNI,9206012022,MASINA,0.5200,TERTINGGAL
"66,571",RIAU,KUANTAN SINGINGI,LOGAS TANAH DARAT,1409102008,SIKIJANG,0.5200,TERTINGGAL
"66,572",SUMATERA UTARA,MANDAILING NATAL,BATANG NATAL,1213132015,HATUPANGAN,0.5200,TERTINGGAL
"66,573",SUMATERA UTARA,MANDAILING NATAL,PANYABUNGAN,1213012030,SOPOBATU,0.5200,TERTINGGAL
"66,574",ACEH,ACEH SELATAN,BAKONGAN TIMUR,1101152002,LADANG RIMBA,0.5198,TERTINGGAL
"66,575",ACEH,ACEH UTARA,MUARA BATU,1108062011,MEUNASAH ARON,0.5198,TERTINGGAL
"66,576",ACEH,ACEH UTARA,TANAH LUAS,1108122001,PULO BLANG,0.5198,TERTINGGAL
"66,577",BENGKULU,KAUR,KINAL,1704012006,PENGURUNG,0.5198,TERTINGGAL
"66,578",KALIMANTAN BARAT,KETAPANG,SIMPANG HULU,6104082003,KUALAN HULU,0.5198,TERTINGGAL
"66,579",KALIMANTAN UTARA,NUNUKAN,KRAYAN TIMUR,6503182016,WA' YAGUNG,0.5198,TERTINGGAL
"66,580",LAMPUNG,LAMPUNG UTARA,MUARA SUNGKAI,1803152010,PAKUON AGUNG,0.5198,TERTINGGAL
"66,581",MALUKU UTARA,HALMAHERA BARAT,JAILOLO,8201012025,MATUI,0.5198,TERTINGGAL
"66,582",MALUKU UTARA,HALMAHERA SELATAN,GANE TIMUR SELATAN,8204262002,GANE LUAR,0.5198,TERTINGGAL
"66,583",PAPUA,YAHUKIMO,DEKAI,9113092003,MARUKU,0.5198,TERTINGGAL
"66,584",PAPUA BARAT,FAK FAK,KRAMONGMONGGA,9203082012,BAHBADAN,0.5198,TERTINGGAL
"66,585",PAPUA BARAT,MAYBRAT,AIFAT SELATAN,9210042012,ROMA,0.5198,TERTINGGAL
"66,586",PAPUA BARAT,SORONG,SORONG,9201432002,MALAFLON,0.5198,TERTINGGAL
"66,587",SULAWESI TENGGARA,KOLAKA,WATUBANGGA,7401082025,MATAOSU UJUNG,0.5198,TERTINGGAL
"66,588",SUMATERA UTARA,KARO,KUTABULUH,1206132009,GUNUNG MERIAH,0.5198,TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"66,589",SUMATERA UTARA,PADANG LAWAS,HURISTAK,1221032008,PASIR LANCAT LAMA,0.5198,TERTINGGAL
"66,590",MALUKU UTARA,HALMAHERA SELATAN,KAYOA,8204022005,GAFI,0.5197,TERTINGGAL
"66,591",NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIBOKI TAN PAH,5303222003,OEKOPA,0.5197,TERTINGGAL
"66,592",SUMATERA UTARA,NIAS,IDANOGAWO,1204102034,HILIGOGOWAYA MALIWA'A,0.5197,TERTINGGAL
"66,593",ACEH,BENER MERIAH,MESIDAH,1117092007,SOSIAL,0.5195,TERTINGGAL
"66,594",KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,6104112012,MENSUBANG,0.5195,TERTINGGAL
"66,595",NUSA TENGGARA TIMUR,ALOR,MATARU,5305122006,MATARU BARAT,0.5195,TERTINGGAL
"66,596",NUSA TENGGARA TIMUR,ALOR,MATARU,5305122001,MATARU SELATAN,0.5195,TERTINGGAL
"66,597",NUSA TENGGARA TIMUR,LEMBATA,ATADEI,5313022001,ATAKERA,0.5195,TERTINGGAL
"66,598",SUMATERA UTARA,PADANG LAWAS UTARA,PADANG BOLAK,1220042076,BUKIT RAYA  SORDANG,0.5195,TERTINGGAL
"66,599",ACEH,ACEH UTARA,SAWANG,1108152039,LHOK CUT,0.5194,TERTINGGAL
"66,600",BANTEN,PANDEGLANG,CIMANGGU,3601022009,MANGKUALAM,0.5194,TERTINGGAL
"66,601",MALUKU UTARA,PULAU TALIABU,TABONA,8208082002,KABUNU,0.5194,TERTINGGAL
"66,602",NUSA TENGGARA TIMUR,SIKKA,KANGAE,5307192001,TEKA IKU,0.5194,TERTINGGAL
"66,603",NUSA TENGGARA TIMUR,SUMBA TENGAH,UMBU RATU NGGAY,5317042006,WELUK PRAIMEMANG,0.5194,TERTINGGAL
"66,604",NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,INSANA TENGAH,5303212001,LANAUS,0.5194,TERTINGGAL
"66,605",PAPUA,KEPULAUAN YAPEN,ANGKAISERA,9105042003,MENAWI,0.5194,TERTINGGAL
"66,606",SUMATERA SELATAN,OGAN KOMERING ULU,LUBUK BATANG,1601222003,KURUP,0.5194,TERTINGGAL
"66,607",SUMATERA UTARA,NIAS SELATAN,ONOHAZUMBA,1214222005,SISOBAHILI HURUNA,0.5194,TERTINGGAL
"66,608",ACEH,ACEH BESAR,LEMBAH SEULAWAH,1106142007,LAM KUBU,0.5192,TERTINGGAL
"66,609",MALUKU UTARA,HALMAHERA BARAT,IBU UTARA,8201072004,DUONO,0.5192,TERTINGGAL
"66,610",NUSA TENGGARA TIMUR,KUPANG,TAKARI,5301112003,HUEKNUTU,0.5192,TERTINGGAL
"66,611",NUSA TENGGARA TIMUR,LEMBATA,NAGA WUTUNG,5313012006,ILEBOLI,0.5192,TERTINGGAL
"66,612",NUSA TENGGARA TIMUR,SUMBA TENGAH,UMBU RATU NGGAY BARAT,5317022024,DAHA ELU,0.5192,TERTINGGAL
"66,613",PAPUA,MERAUKE,TANAH MIRING,9101062012,TAMBAT,0.5192,TERTINGGAL
"66,614",PAPUA,WAROPEN,WONTI,9115142005,WONTI KAI,0.5192,TERTINGGAL
"66,615",PAPUA BARAT,SORONG,SEGUN,9201122001,SEGUN,0.5192,TERTINGGAL
"66,616",SULAWESI SELATAN,LUWU UTARA,SEKO,7322072011,HOYANE,0.5192,TERTINGGAL
"66,617",SULAWESI TENGAH,SIGI,PIPIKORO,7210072019,PORELEA II,0.5192,TERTINGGAL
"66,618",ACEH,ACEH UTARA,LHOKSUKON,1108042045,ARONGAN LT,0.5190,TERTINGGAL
"66,619",KALIMANTAN TIMUR,PASER,LONG KALI,6401082020,MUARA ADANG II,0.5190,TERTINGGAL
"66,620",LAMPUNG,PESISIR BARAT,NGARAS,1813102005,RAJABASA,0.5190,TERTINGGAL
"66,621",MALUKU UTARA,HALMAHERA BARAT,IBU SELATAN,8201082002,TOBOBOL,0.5190,TERTINGGAL
"66,622",MALUKU UTARA,HALMAHERA UTARA,KAO BARAT,8203212007,SOA HUKUM,0.5190,TERTINGGAL
"66,623",NUSA TENGGARA TIMUR,MALAKA,RINHAT,5321052007,WEBETUN,0.5190,TERTINGGAL
"66,624",NUSA TENGGARA TIMUR,NAGEKEO,KEO TENGAH,5316062012,NGERA,0.5190,TERTINGGAL
"66,625",NUSA TENGGARA TIMUR,SABU RAIJUA,HAWU MEHARA,5320052005,TANAJAWA,0.5190,TERTINGGAL
"66,626",NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,MIOMAFO TIMUR,5303012024,FEMNASI,0.5190,TERTINGGAL
"66,627",PAPUA,WAROPEN,MASIREI,9115032015,BUNGGU,0.5190,TERTINGGAL
"66,628",PAPUA BARAT,RAJA AMPAT,KEPULAUAN AYAU,9205052007,RUNI,0.5190,TERTINGGAL
"66,629",PAPUA BARAT,SORONG,SEGUN,9201122005,WAIMLABAT,0.5190,TERTINGGAL
"66,630",SULAWESI TENGAH,MOROWALI UTARA,BUNGKU UTARA,7212082004,UERURU,0.5190,TERTINGGAL
"66,631",SULAWESI TENGAH,MOROWALI UTARA,PETASIA TIMUR,7212022011,TOWARA PANTAI,0.5190,TERTINGGAL
"66,632",SULAWESI TENGGARA,KONAWE KEPULAUAN,WAWONII TENGGARA,7412052003,SINAULU JAYA,0.5190,TERTINGGAL
"66,633",SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,1602112021,KUALA DUA BELAS,0.5190,TERTINGGAL
"66,634",SUMATERA UTARA,DELI SERDANG,NAMORAMBE,1207062021,GUNUNG BERITA,0.5190,TERTINGGAL
"66,635",SUMATERA UTARA,HUMBANG HASUNDUTAN,PAKKAT,1216092016,PEADUNGDUNG,0.5190,TERTINGGAL
"66,636",SUMATERA UTARA,NIAS SELATAN,PULAU-PULAU BATU,1214052007,BARUYU LASARA,0.5190,TERTINGGAL
"66,637",SUMATERA UTARA,PADANG LAWAS UTARA,PADANG BOLAK,1220042026,LOSUNG BATU,0.5190,TERTINGGAL
"66,638",SUMATERA UTARA,PADANG LAWAS UTARA,PADANG BOLAK TENGGARA,1220102006,TANGGA-TANGGA HAMBENG,0.5190,TERTINGGAL
"66,639",ACEH,ACEH BARAT,WOYLA TIMUR,1105112001,SEURADEK,0.5189,TERTINGGAL
"66,640",ACEH,NAGAN RAYA,SEUNAGAN,1115022024,ALUE BULOH,0.5189,TERTINGGAL
"66,641",MALUKU,MALUKU BARAT DAYA,MNDONA HIERA,8108032011,REGOHA,0.5189,TERTINGGAL
"66,642",MALUKU,SERAM BAGIAN TIMUR,WAKATE,8105052023,KARLOMIN,0.5189,TERTINGGAL
"66,643",MALUKU UTARA,HALMAHERA SELATAN,BACAN BARAT UTARA,8204142004,JOJAME,0.5189,TERTINGGAL
"66,644",NUSA TENGGARA TIMUR,FLORES TIMUR,TANJUNG BUNGA,5306052006,LEWOBUNGA,0.5189,TERTINGGAL
"66,645",NUSA TENGGARA TIMUR,MALAKA,KOBALIMA TIMUR,5321102002,KOTABIRU,0.5189,TERTINGGAL
"66,646",NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIKOMI SELATAN,5303142009,MAURISU TENGAH,0.5189,TERTINGGAL
"66,647",PAPUA BARAT,MANOKWARI SELATAN,ORANSBARI,9211022012,WANDOKI,0.5189,TERTINGGAL
"66,648",PAPUA BARAT,RAJA AMPAT,KOFIAU,9205102004,MIKIRAN,0.5189,TERTINGGAL
"66,649",PAPUA BARAT,SORONG,MAKBON,9201012012,MALAGASIH,0.5189,TERTINGGAL
"66,650",PAPUA BARAT,SORONG,MAUDUS,9201202001,LUWELALA,0.5189,TERTINGGAL
"66,651",SULAWESI TENGAH,BANGGAI KEPULAUAN,BUKO SELATAN,7207182006,LABANGUN,0.5189,TERTINGGAL
"66,652",SUMATERA SELATAN,PENUKAL ABAB LEMATAN,TANAH ABANG,1612052009,MODONG,0.5189,TERTINGGAL
"66,653",SUMATERA UTARA,MANDAILING NATAL,KOTANOPAN,1213082003,GADING BAIN,0.5189,TERTINGGAL
"66,654",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022007,BINTAIS JULU,0.5189,TERTINGGAL
"66,655",SUMATERA UTARA,TAPANULI TENGAH,TUKKA,1201142006,SAIT KALANGAN II,0.5189,TERTINGGAL
"66,656",SUMATERA UTARA,TOBA SAMOSIR,BONATUA LUNASI,1212232014,LUMBAN SANGKALAN,0.5189,TERTINGGAL
"66,657",KALIMANTAN BARAT,LANDAK,MENYUKE,6108062018,TA'AS,0.5187,TERTINGGAL
"66,658",KALIMANTAN BARAT,SINTANG,AMBALAU,6105152002,NANGA AMBALAU,0.5187,TERTINGGAL
"66,659",MALUKU UTARA,HALMAHERA SELATAN,BACAN BARAT UTARA,8204142008,GILALANG,0.5187,TERTINGGAL
"66,660",NUSA TENGGARA TIMUR,ALOR,PANTAR BARU LAUT,5305172004,ALLUMANG,0.5187,TERTINGGAL
"66,661",NUSA TENGGARA TIMUR,ENDE,DETUKELI,5308152011,UNGGU,0.5187,TERTINGGAL
"66,662",NUSA TENGGARA TIMUR,MALAKA,SASITAMEAN,5321072003,NAIBONE,0.5187,TERTINGGAL
"66,663",NUSA TENGGARA TIMUR,MALAKA,WEWIKU,5321032010,RABASA BIRIS,0.5187,TERTINGGAL
"66,664",NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,WEWEWA TENGAH,5318102017,LETE WUNGANA,0.5187,TERTINGGAL
"66,665",PAPUA,ASMAT,AKAT,9118042016,FAKAN,0.5187,TERTINGGAL
"66,666",PAPUA BARAT,SORONG,SEGUN,9201122004,KLASEGUN,0.5187,TERTINGGAL
"66,667",PAPUA BARAT,SORONG SELATAN,MATEMANI,9204202002,NUSA,0.5187,TERTINGGAL
"66,668",SULAWESI TENGGARA,KONAWE,ASINUA,7402312005,ANGOHI,0.5187,TERTINGGAL
"66,669",SULAWESI TENGGARA,MUNA,TOWEA,7403372004,RENDA,0.5187,TERTINGGAL
"66,670",SUMATERA UTARA,DAIRI,PEGAGAN HILIR,1211092006,TANJUNG SALUKSUK,0.5187,TERTINGGAL
"66,671",SUMATERA UTARA,PADANG LAWAS UTARA,HALONGONAN,1220032012,SANDEAN TONGA,0.5187,TERTINGGAL
"66,672",ACEH,ACEH BARAT,WOYLA,1105042028,PULO IE,0.5186,TERTINGGAL
"66,673",ACEH,ACEH TENGAH,BINTANG,1104082001,ATU PAYUNG,0.5186,TERTINGGAL
"66,674",ACEH,ACEH TENGGARA,DELENG POKHKISEN,1102132017,TADING NI ULIHI,0.5186,TERTINGGAL
"66,675",ACEH,BIREUEN,PEUDADA,1111032045,ALUE GANDAI,0.5186,TERTINGGAL
"66,676",ACEH,BIREUEN,PEULIMBANG,1111122015,JAMBO DALAM,0.5186,TERTINGGAL
"66,677",JAMBI,MERANGIN,LEMBAH MASURAI,1502092009,MUARO PANGI,0.5186,TERTINGGAL
"66,678",KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,6104112018,PATEH BENTENG,0.5186,TERTINGGAL
"66,679",KALIMANTAN BARAT,SINTANG,AMBALAU,6105152025,PULOU SABHANG,0.5186,TERTINGGAL
"66,680",MALUKU,SERAM BAGIAN TIMUR,WAKATE,8105052001,ILILI,0.5186,TERTINGGAL
"66,681",NUSA TENGGARA TIMUR,ENDE,MAUKARO,5308112006,NABE,0.5186,TERTINGGAL
"66,682",NUSA TENGGARA TIMUR,ENDE,NDONA TIMUR,5308162002,SOKORIA,0.5186,TERTINGGAL
"66,683",NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,KODI BANGEDO,5318062024,MERE KEHE,0.5186,TERTINGGAL
"66,684",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,FAUTMOLO,5302282007,BESLE'U,0.5186,TERTINGGAL
"66,685",PAPUA,MAPPI,OBAA,9117012003,REP,0.5186,TERTINGGAL
"66,686",PAPUA BARAT,MAYBRAT,AIFAT SELATAN,9210042015,YEEK,0.5186,TERTINGGAL
"66,687",PAPUA BARAT,RAJA AMPAT,AYAU,9205242004,MEOSBEKWAN,0.5186,TERTINGGAL
"66,688",PAPUA BARAT,SORONG,KLASAFET,9201512003,BAR ROS,0.5186,TERTINGGAL
"66,689",PAPUA BARAT,TELUK BINTUNI,TOMU,9206192002,TOMU,0.5186,TERTINGGAL
"66,690",SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,7606012007,SEJATI,0.5186,TERTINGGAL
"66,691",SULAWESI TENGGARA,KONAWE UTARA,LASOLO KEPULAUAN,7409122006,BOEDINGI,0.5186,TERTINGGAL
"66,692",SUMATERA UTARA,NIAS,BAWOLATO,1204112003,HILIGANOITA,0.5186,TERTINGGAL
"66,693",SUMATERA UTARA,NIAS,SOGAE'ADU,1204352009,SISARAHILI SOGAE'ADU,0.5186,TERTINGGAL
"66,694",PAPUA,PEGUNUNGAN BINTANG,OKBIBAB,9112032011,IRIDING,0.5184,TERTINGGAL
"66,695",PAPUA,PEGUNUNGAN BINTANG,OKSOP,9112142004,OKTUMI,0.5184,TERTINGGAL
"66,696",ACEH,ACEH BARAT,WOYLA,1105042027,JAWA,0.5184,TERTINGGAL
"66,697",ACEH,ACEH UTARA,BAKTIYA BARAT,1108192019,MEURANDEH PAYA,0.5184,TERTINGGAL
"66,698",ACEH,ACEH UTARA,PAYA BAKONG,1108202035,LUENG,0.5184,TERTINGGAL
"66,699",KALIMANTAN UTARA,NUNUKAN,LUMBIS OGONG,6503152045,TUNTULIBING,0.5184,TERTINGGAL
"66,700",LAMPUNG,PESISIR BARAT,NGARAS,1813102003,KOTA BATU,0.5184,TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"66,701",NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,WEWEWA UTARA,5318022012,MAWO MALITI,0.5184,TERTINGGAL
"66,702",PAPUA,MAPPI,CITAK-MITAK,9117032004,SENGGO,0.5184,TERTINGGAL
"66,703",PAPUA,MIMIKA,MIMIKA BARAT JAUH,9109112001,POTOWAI BURU,0.5184,TERTINGGAL
"66,704",SUMATERA SELATAN,EMPAT LAWANG,TEBING TINGGI,1611042022,BATU RAJA BARU,0.5184,TERTINGGAL
"66,705",SUMATERA UTARA,MANDAILING NATAL,PAKANTAN,1213212005,HUTA JULU,0.5184,TERTINGGAL
"66,706",SUMATERA UTARA,NIAS BARAT,LAHOMI,1225012010,SISOBAMBOWO,0.5184,TERTINGGAL
"66,707",SUMATERA UTARA,NIAS SELATAN,ULU IDANOTAE,1214342001,FANEDANU,0.5184,TERTINGGAL
"66,708",SUMATERA UTARA,TAPANULI UTARA,PARMONANGAN,1202112013,PURBA DOLOK,0.5184,TERTINGGAL
"66,709",ACEH,ACEH UTARA,PAYA BAKONG,1108202004,BLANG SIALET,0.5183,TERTINGGAL
"66,710",ACEH,ACEH UTARA,SAWANG,1108152034,RISEH TEUNGOH,0.5183,TERTINGGAL
"66,711",ACEH,BIREUEN,PEUDADA,1111032018,MEUNASAH BUNGO,0.5183,TERTINGGAL
"66,712",KALIMANTAN SELATAN,TANAH BUMBU,KUSAN HULU,6310052023,TAMUNIH,0.5183,TERTINGGAL
"66,713",MALUKU,BURU,LOLONG GUBA,8104112010,NAFRUA,0.5183,TERTINGGAL
"66,714",NUSA TENGGARA TIMUR,ALOR,ALOR SELATAN,5305042014,SUBO,0.5183,TERTINGGAL
"66,715",NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIBOKI FEOTLEU,5303242003,MAKUN,0.5183,TERTINGGAL
"66,716",PAPUA,BIAK NUMFOR,ORIDEK,9106202008,ANIMI,0.5183,TERTINGGAL
"66,717",PAPUA,PUNCAK,ILAGA UTARA,9125182001,MAYUBERI,0.5183,TERTINGGAL
"66,718",PAPUA BARAT,KAIMANA,TELUK ARGUNI ATAS,9208032001,FURNUSU,0.5183,TERTINGGAL
"66,719",PAPUA BARAT,MANOKWARI,WARMARE,9202032016,IBUWAU,0.5183,TERTINGGAL
"66,720",PAPUA BARAT,MAYBRAT,AYAMARU,9210082021,TUSO,0.5183,TERTINGGAL
"66,721",PAPUA BARAT,TAMBRAUW,SAUSAPOR,9209052018,BONDONGGWAN,0.5183,TERTINGGAL
"66,722",PAPUA BARAT,TAMBRAUW,TINGGOUW,9209202005,IFATKAN,0.5183,TERTINGGAL
"66,723",SULAWESI BARAT,MAMUJU,TAPALANG BARAT,7602132005,TANETE PAO,0.5183,TERTINGGAL
"66,724",SUMATERA UTARA,NIAS UTARA,NAMOHALU ESIWA,1224052009,TUHENAKHE I,0.5183,TERTINGGAL
"66,725",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK SIGOMPULON,1220012012,SABA BANGUN,0.5183,TERTINGGAL
"66,726",SUMATERA UTARA,PADANG LAWAS UTARA,HALONGONAN,1220032044,BATU TUNGGAL,0.5183,TERTINGGAL
"66,727",MALUKU UTARA,HALMAHERA SELATAN,KAYOA,8204022004,SIKO,0.5181,TERTINGGAL
"66,728",PAPUA BARAT,MAYBRAT,AIFAT TIMUR JAUH,9210132005,FRANEWAY,0.5181,TERTINGGAL
"66,729",PAPUA BARAT,SORONG,KLAYILI,9201402001,KLAYILI,0.5181,TERTINGGAL
"66,730",SUMATERA UTARA,DAIRI,TANAH PINEM,1211062016,ALUR SUBUR,0.5181,TERTINGGAL
"66,731",SUMATERA UTARA,MANDAILING NATAL,TAMBANGAN,1213102015,PANJARINGAN,0.5181,TERTINGGAL
"66,732",ACEH,ACEH UTARA,KUTA MAKMUR,1108032036,BABAH LUENG,0.5179,TERTINGGAL
"66,733",ACEH,ACEH UTARA,SAWANG,1108152007,GAMPONG TEUNGOH,0.5179,TERTINGGAL
"66,734",ACEH,GAYO LUES,TERANGUN,1113042027,LESTARI,0.5179,TERTINGGAL
"66,735",MALUKU UTARA,HALMAHERA BARAT,IBU SELATAN,8201082009,TOBELOS,0.5179,TERTINGGAL
"66,736",MALUKU UTARA,HALMAHERA BARAT,JAILOLO SELATAN,8201052025,BOBANE DANO,0.5179,TERTINGGAL
"66,737",MALUKU UTARA,HALMAHERA TIMUR,MABA SELATAN,8206032014,SOWOLI,0.5179,TERTINGGAL
"66,738",NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,KODI BANGEDO,5318062006,WAIKADADA,0.5179,TERTINGGAL
"66,739",PAPUA,YAHUKIMO,PULDAMA,9113322004,BALSEK,0.5179,TERTINGGAL
"66,740",PAPUA,TOLIKARA,KARUBAGA,9114012039,AMPERA,0.5179,TERTINGGAL
"66,741",PAPUA,TOLIKARA,KARUBAGA,9114012069,GURIKME,0.5179,TERTINGGAL
"66,742",BANTEN,LEBAK,CIJAKU,3602162015,CIMENGA,0.5178,TERTINGGAL
"66,743",JAWA TENGAH,CILACAP,PATIMUAN,3301192007,CIMRUTU,0.5178,TERTINGGAL
"66,744",KALIMANTAN BARAT,KETAPANG,MANIS MATA,6104032005,SILAT,0.5178,TERTINGGAL
"66,745",KALIMANTAN BARAT,SINTANG,AMBALAU,6105152028,LUTING MINGAN,0.5178,TERTINGGAL
"66,746",KALIMANTAN TENGAH,KATINGAN,PETAK MALAI,6206122007,TUMBANG HABANGOI,0.5178,TERTINGGAL
"66,747",MALUKU UTARA,PULAU TALIABU,TALIABU UTARA,8208042001,MANANGA,0.5178,TERTINGGAL
"66,748",NUSA TENGGARA TIMUR,SUMBA TIMUR,RINDI,5311092004,KABARU,0.5178,TERTINGGAL
"66,749",PAPUA BARAT,PEGUNUNGAN ARFAK,ANGGI,9212012010,PAMAHA,0.5178,TERTINGGAL
"66,750",SULAWESI TENGGARA,KONAWE UTARA,LASOLO KEPULAUAN,7409122004,MOROMBO,0.5178,TERTINGGAL
"66,751",SUMATERA UTARA,PADANG LAWAS,AEK NABARA BARUMUN,1221112021,BANGKUANG,0.5178,TERTINGGAL
"66,752",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK SIGOMPULON,1220012010,SIMANINGGIR SIMUNDOL,0.5178,TERTINGGAL
