PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESA DAGRI 72/2019",NAMA DESA,"NILAI IDM 2021","STATUS IDM DESA 2021"
"74,277",PAPUA,TOLIKARA,GOYAGE,9114052003,YEMARIMA,0.3583,SANGAT TERTINGGAL
"74,278",PAPUA,TOLIKARA,BOGONUK,9114442006,WALELO,0.3579,SANGAT TERTINGGAL
"74,279",PAPUA,TOLIKARA,BOKONDINI,9114022035,KOLOGUME,0.3579,SANGAT TERTINGGAL
"74,280",PAPUA,TOLIKARA,GILUBANDU,9114192011,BAGUNI,0.3579,SANGAT TERTINGGAL
"74,281",PAPUA,TOLIKARA,GILUBANDU,9114192007,YAKEP,0.3579,SANGAT TERTINGGAL
"74,282",PAPUA,TOLIKARA,NUNGGAWI,9114202010,GILO,0.3579,SANGAT TERTINGGAL
"74,283",PAPUA,JAYAWIJAYA,POPUGOBA,9102662004,YELELO,0.3578,SANGAT TERTINGGAL
"74,284",PAPUA,JAYAWIJAYA,WELESI,9102632005,PAWEKAMA,0.3578,SANGAT TERTINGGAL
"74,285",PAPUA,TOLIKARA,WARI/TAIYEVE II,9114302018,WAKUMENDEK,0.3578,SANGAT TERTINGGAL
"74,286",PAPUA,TOLIKARA,TAGINERI,9114322001,SILO,0.3575,SANGAT TERTINGGAL
"74,287",PAPUA,PANIAI,YAGAI,9108282006,KEBO I,0.3573,SANGAT TERTINGGAL
"74,288",PAPUA,TOLIKARA,NELAWI,9114132003,TIMOJIMO,0.3573,SANGAT TERTINGGAL
"74,289",PAPUA,PUNCAK,AMUNGKALPIA,9125232006,BEMOKI,0.3570,SANGAT TERTINGGAL
"74,290",PAPUA,TOLIKARA,AWEKU,9114432005,YELLY,0.3569,SANGAT TERTINGGAL
"74,291",PAPUA,TOLIKARA,NUNGGAWI,9114202025,KIPINO,0.3569,SANGAT TERTINGGAL
"74,292",PAPUA,TOLIKARA,KARUBAGA,9114012060,KIMOBUR,0.3569,SANGAT TERTINGGAL
"74,293",PAPUA,YALIMO,ABENAHO,9122032058,WOROWI,0.3568,SANGAT TERTINGGAL
"74,294",PAPUA,YAHUKIMO,SOBAHAM,9113452012,BENEMBIA,0.3567,SANGAT TERTINGGAL
"74,295",PAPUA,TOLIKARA,BOGONUK,9114442005,WUMELAK,0.3567,SANGAT TERTINGGAL
"74,296",PAPUA,PANIAI,BAYA BIRU,9108302001,NOMOUWODIDE,0.3567,SANGAT TERTINGGAL
"74,297",PAPUA BARAT,SORONG SELATAN,WAYER,9204122008,WAYER,0.3567,SANGAT TERTINGGAL
"74,298",PAPUA,PUNCAK JAYA,WANWI,9107272004,ANGGEGE,0.3567,SANGAT TERTINGGAL
"74,299",PAPUA,PUNCAK JAYA,WANWI,9107272003,BIME,0.3567,SANGAT TERTINGGAL
"74,300",PAPUA,PUNCAK JAYA,WANWI,9107272016,BUNALUK,0.3567,SANGAT TERTINGGAL
"74,301",PAPUA,ASMAT,FAYIT,9118052020,KAYARPIS,0.3565,SANGAT TERTINGGAL
"74,302",PAPUA,TOLIKARA,TELENGGEME,9114362002,AUKUNI,0.3565,SANGAT TERTINGGAL
"74,303",PAPUA,TOLIKARA,UMAGI,9114082012,MINO,0.3564,SANGAT TERTINGGAL
"74,304",PAPUA,TOLIKARA,NELAWI,9114132012,MINAGAME,0.3564,SANGAT TERTINGGAL
"74,305",PAPUA,PANIAI,YOUTADI,9108292005,DOKONEIDA,0.3563,SANGAT TERTINGGAL
"74,306",PAPUA,WAROPEN,KIRIHI,9115102003,SOOH,0.3563,SANGAT TERTINGGAL
"74,307",PAPUA,YALIMO,BENAWA,9122042003,AMPERA,0.3563,SANGAT TERTINGGAL
"74,308",PAPUA,YALIMO,BENAWA,9122042015,PALUKE,0.3563,SANGAT TERTINGGAL
"74,309",PAPUA,PEGUNUNGAN BINTANG,OKBAPE,9112122006,IBOT,0.3563,SANGAT TERTINGGAL
"74,310",PAPUA,YALIMO,BENAWA,9122042005,NAIRA,0.3562,SANGAT TERTINGGAL
"74,311",PAPUA,TOLIKARA,LI ANOGOMMA,9114452008,GUBURA,0.3561,SANGAT TERTINGGAL
"74,312",PAPUA,INTAN JAYA,UGIMBA,9127072002,BUNAOPA,0.3557,SANGAT TERTINGGAL
"74,313",PAPUA,JAYAWIJAYA,MOLAGALOME,9102562002,TOWAGAME,0.3556,SANGAT TERTINGGAL
"74,314",PAPUA,TOLIKARA,BIUK,9114462009,WONABU,0.3555,SANGAT TERTINGGAL
"74,315",PAPUA,TOLIKARA,BIUK,9114462003,YILUK/KONDENGGUN,0.3555,SANGAT TERTINGGAL
"74,316",PAPUA,TOLIKARA,WARI/TAIYEVE II,9114302006,DOTORI,0.3554,SANGAT TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"74,317",PAPUA,JAYAWIJAYA,TAELAREK,9102462007,HULUAIMA,0.3551,SANGAT TERTINGGAL
"74,318",PAPUA,JAYAWIJAYA,TAELAREK,9102462002,SENOGOLIK,0.3551,SANGAT TERTINGGAL
"74,319",PAPUA,PUNCAK,AMUNGKALPIA,9125232003,OMPLIGA,0.3551,SANGAT TERTINGGAL
"74,320",PAPUA,YAHUKIMO,KWIKMA,9113482002,SOAMARIN,0.3551,SANGAT TERTINGGAL
"74,321",PAPUA,PEGUNUNGAN BINTANG,IWUR,9112042008,DINMOT ARIM,0.3551,SANGAT TERTINGGAL
"74,322",PAPUA,TOLIKARA,GEYA,9114252005,NAWU,0.3550,SANGAT TERTINGGAL
"74,323",PAPUA,TOLIKARA,GEYA,9114252013,KIBU,0.3550,SANGAT TERTINGGAL
"74,324",PAPUA,PUNCAK JAYA,YAMONERI,9107282007,JIGULUK,0.3548,SANGAT TERTINGGAL
"74,325",PAPUA,PUNCAK JAYA,YAMONERI,9107282006,JIMBANIME,0.3548,SANGAT TERTINGGAL
"74,326",PAPUA,PUNCAK JAYA,IRIMULI,9107192003,PUNCAK SENYUM,0.3548,SANGAT TERTINGGAL
"74,327",PAPUA,TOLIKARA,GEYA,9114252007,WITIPUR,0.3547,SANGAT TERTINGGAL
"74,328",PAPUA,TOLIKARA,ANAWI,9114372002,YALIPURA,0.3547,SANGAT TERTINGGAL
"74,329",PAPUA,TOLIKARA,AWEKU,9114432007,KOGAGI,0.3547,SANGAT TERTINGGAL
"74,330",PAPUA,TOLIKARA,AWEKU,9114432004,TIYONGGI,0.3547,SANGAT TERTINGGAL
"74,331",PAPUA,TOLIKARA,AWEKU,9114432009,WAMIGI,0.3547,SANGAT TERTINGGAL
"74,332",PAPUA,TOLIKARA,AWEKU,9114432008,YEBENA,0.3547,SANGAT TERTINGGAL
"74,333",PAPUA,TOLIKARA,GILUBANDU,9114192009,WELESI,0.3547,SANGAT TERTINGGAL
"74,334",PAPUA,TOLIKARA,NUNGGAWI,9114202024,KONDANGWI,0.3547,SANGAT TERTINGGAL
"74,335",PAPUA,TOLIKARA,NUNGGAWI,9114202022,KUNIPAGA,0.3547,SANGAT TERTINGGAL
"74,336",PAPUA,WAROPEN,KIRIHI,9115102004,DIROU,0.3544,SANGAT TERTINGGAL
"74,337",PAPUA,YALIMO,ABENAHO,9122032057,WITLANGGO,0.3544,SANGAT TERTINGGAL
"74,338",PAPUA,YALIMO,BENAWA,9122042018,IYAP,0.3544,SANGAT TERTINGGAL
"74,339",PAPUA,JAYAWIJAYA,TAELAREK,9102462006,YOMAN WEYA,0.3544,SANGAT TERTINGGAL
"74,340",PAPUA,YAHUKIMO,TALAMBO,9113312005,WUBRI,0.3544,SANGAT TERTINGGAL
"74,341",PAPUA BARAT,TAMBRAUW,MANEKAR,9209252007,NARAI,0.3544,SANGAT TERTINGGAL
"74,342",PAPUA,TOLIKARA,UMAGI,9114082005,NOLOPUR,0.3541,SANGAT TERTINGGAL
"74,343",PAPUA,TOLIKARA,WINA,9114072006,BIMBOGUL,0.3541,SANGAT TERTINGGAL
"74,344",PAPUA,MERAUKE,KIMAAM,9101042002,KOMOLOM,0.3540,SANGAT TERTINGGAL
"74,345",PAPUA,TOLIKARA,GOYAGE,9114052025,DIDELONIK,0.3539,SANGAT TERTINGGAL
"74,346",PAPUA,PANIAI,PUGO DAGI,9108242009,WAIEPO,0.3538,SANGAT TERTINGGAL
"74,347",PAPUA BARAT,TELUK BINTUNI,BISCOOP,9206182002,IBORI,0.3538,SANGAT TERTINGGAL
"74,348",PAPUA,TOLIKARA,KANGGIME,9114032045,PURUGI,0.3538,SANGAT TERTINGGAL
"74,349",PAPUA,TOLIKARA,ANAWI,9114372006,LINGGIRA,0.3536,SANGAT TERTINGGAL
"74,350",PAPUA,TOLIKARA,GOYAGE,9114052018,BENARI,0.3536,SANGAT TERTINGGAL
"74,351",PAPUA,TOLIKARA,GOYAGE,9114052019,WIJAMURIK,0.3536,SANGAT TERTINGGAL
"74,352",PAPUA,TOLIKARA,KUBU,9114112005,KUBU,0.3536,SANGAT TERTINGGAL
"74,353",PAPUA,TOLIKARA,WARI/TAIYEVE II,9114302011,KURUKU,0.3536,SANGAT TERTINGGAL
"74,354",PAPUA,YALIMO,APALAPSILI,9122022004,YAREMA,0.3535,SANGAT TERTINGGAL
"74,355",PAPUA,TOLIKARA,GIKA,9114352008,WENIGI,0.3534,SANGAT TERTINGGAL
"74,356",PAPUA,BIAK NUMFOR,SWANDIWE,9106152013,SASWARBO,0.3533,SANGAT TERTINGGAL
"74,357",PAPUA,JAYAWIJAYA,PIRAMID,9102592009,YUMBUN,0.3532,SANGAT TERTINGGAL
"74,358",PAPUA,JAYAWIJAYA,YALENGGA,9102352009,MANILI,0.3532,SANGAT TERTINGGAL
"74,359",PAPUA,JAYAWIJAYA,YALENGGA,9102352015,WUGURIMA,0.3532,SANGAT TERTINGGAL
"74,360",PAPUA,JAYAWIJAYA,YALENGGA,9102352001,YALENGGA,0.3532,SANGAT TERTINGGAL
"74,361",PAPUA,PUNCAK,BEOGA TIMUR,9125112002,KELANDIRUMA,0.3532,SANGAT TERTINGGAL
"74,362",PAPUA,YAHUKIMO,LOLAT,9113372001,WANIM,0.3532,SANGAT TERTINGGAL
"74,363",PAPUA BARAT,MANOKWARI SELATAN,TAHOTA,9211062004,SEIMEBA,0.3532,SANGAT TERTINGGAL
"74,364",PAPUA,PUNCAK JAYA,DAGAI,9107332009,DEBITE,0.3532,SANGAT TERTINGGAL
"74,365",PAPUA,PUNCAK JAYA,DAGAI,9107332004,FARRIDE,0.3532,SANGAT TERTINGGAL
"74,366",PAPUA,PUNCAK JAYA,DAGAI,9107332008,MANDARA LANI,0.3532,SANGAT TERTINGGAL
"74,367",PAPUA,PUNCAK JAYA,DAGAI,9107332005,SOI,0.3532,SANGAT TERTINGGAL
"74,368",PAPUA,TOLIKARA,NELAWI,9114132006,NELAWI,0.3530,SANGAT TERTINGGAL
"74,369",PAPUA,TOLIKARA,NUMBA,9114222013,GUNIKI,0.3530,SANGAT TERTINGGAL
"74,370",PAPUA,TOLIKARA,BIUK,9114462001,BIUK,0.3530,SANGAT TERTINGGAL
"74,371",PAPUA,ASMAT,SUATOR,9118072033,UJUNG BATU,0.3529,SANGAT TERTINGGAL
"74,372",PAPUA,TOLIKARA,GUNDAGI,9114212003,KALARIN,0.3529,SANGAT TERTINGGAL
"74,373",PAPUA,PUNCAK JAYA,KIYAGE,9107342003,AMURINGGIK,0.3529,SANGAT TERTINGGAL
"74,374",PAPUA,PUNCAK JAYA,KIYAGE,9107342008,ATOLI,0.3529,SANGAT TERTINGGAL
"74,375",PAPUA,PUNCAK JAYA,TORERE,9107112003,AMBOK,0.3529,SANGAT TERTINGGAL
"74,376",PAPUA,PUNCAK JAYA,TORERE,9107112012,ASUA,0.3529,SANGAT TERTINGGAL
"74,377",PAPUA,PUNCAK JAYA,TORERE,9107112004,AWIYAM,0.3529,SANGAT TERTINGGAL
"74,378",PAPUA,PUNCAK JAYA,TORERE,9107112013,DEGEI,0.3529,SANGAT TERTINGGAL
"74,379",PAPUA,PUNCAK JAYA,TORERE,9107112007,DIGI,0.3529,SANGAT TERTINGGAL
"74,380",PAPUA,PUNCAK JAYA,TORERE,9107112009,GUNUNG TAYOK,0.3529,SANGAT TERTINGGAL
"74,381",PAPUA,PUNCAK JAYA,TORERE,9107112008,KIKUP,0.3529,SANGAT TERTINGGAL
"74,382",PAPUA,PUNCAK JAYA,TORERE,9107112015,NALU,0.3529,SANGAT TERTINGGAL
"74,383",PAPUA,PUNCAK JAYA,TORERE,9107112011,NAMBU,0.3529,SANGAT TERTINGGAL
"74,384",PAPUA,PUNCAK JAYA,TORERE,9107112014,SIGOU,0.3529,SANGAT TERTINGGAL
"74,385",PAPUA,PUNCAK JAYA,TORERE,9107112005,TUBUGIME,0.3529,SANGAT TERTINGGAL
"74,386",PAPUA,PUNCAK JAYA,TORERE,9107112006,WARIRU,0.3529,SANGAT TERTINGGAL
"74,387",PAPUA,TOLIKARA,BIUK,9114462002,GUBURINI,0.3529,SANGAT TERTINGGAL
"74,388",PAPUA,TOLIKARA,KUARI,9114142004,KENEN,0.3528,SANGAT TERTINGGAL
"74,389",PAPUA,TOLIKARA,ANAWI,9114372004,BIELEME,0.3527,SANGAT TERTINGGAL
"74,390",PAPUA,TOLIKARA,BIUK,9114462011,PURUGI,0.3527,SANGAT TERTINGGAL
"74,391",PAPUA,TOLIKARA,BOGONUK,9114442009,ALIDUDA,0.3527,SANGAT TERTINGGAL
"74,392",PAPUA,TOLIKARA,BOGONUK,9114442007,LAURA,0.3527,SANGAT TERTINGGAL
"74,393",PAPUA,TOLIKARA,BOGONUK,9114442002,WISMAN,0.3527,SANGAT TERTINGGAL
"74,394",PAPUA,TOLIKARA,GILUBANDU,9114192001,TINGGOM,0.3527,SANGAT TERTINGGAL
"74,395",PAPUA,TOLIKARA,GILUBANDU,9114192015,YAMULO,0.3527,SANGAT TERTINGGAL
"74,396",PAPUA,TOLIKARA,NUMBA,9114222015,JINUWANU,0.3527,SANGAT TERTINGGAL
"74,397",PAPUA,TOLIKARA,NUMBA,9114222001,NUMBA,0.3527,SANGAT TERTINGGAL
"74,398",PAPUA,TOLIKARA,NUMBA,9114222012,TINGWINERI,0.3527,SANGAT TERTINGGAL
"74,399",PAPUA,TOLIKARA,NUMBA,9114222007,YUGUMENA,0.3527,SANGAT TERTINGGAL
"74,400",PAPUA,TOLIKARA,NUNGGAWI,9114202016,BARENGGO,0.3527,SANGAT TERTINGGAL
"74,401",PAPUA,TOLIKARA,NUNGGAWI,9114202009,DELELAH,0.3527,SANGAT TERTINGGAL
"74,402",PAPUA,TOLIKARA,NUNGGAWI,9114202004,KURIPAGA,0.3527,SANGAT TERTINGGAL
"74,403",PAPUA,TOLIKARA,NUNGGAWI,9114202021,MOLOLOWA,0.3527,SANGAT TERTINGGAL
"74,404",PAPUA,PANIAI,KEBO,9108192019,DAWAWA,0.3527,SANGAT TERTINGGAL
"74,405",PAPUA,PANIAI,EKADIDE,9108212007,ITEUWO,0.3525,SANGAT TERTINGGAL
"74,406",PAPUA,YALIMO,BENAWA,9122042035,KUKDOMOL,0.3525,SANGAT TERTINGGAL
"74,407",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,KOK BAUN,5302232004,NITI,0.3524,SANGAT TERTINGGAL
"74,408",PAPUA,TOLIKARA,WINA,9114072014,YUGUMENGGA,0.3523,SANGAT TERTINGGAL
"74,409",PAPUA,TOLIKARA,TIMORI,9114232007,LIWINA,0.3522,SANGAT TERTINGGAL
"74,410",PAPUA,TOLIKARA,TIMORI,9114232013,LOGULO,0.3522,SANGAT TERTINGGAL
"74,411",PAPUA,TOLIKARA,TIMORI,9114232005,PIRAGE,0.3522,SANGAT TERTINGGAL
"74,412",PAPUA,TOLIKARA,KANGGIME,9114032014,MARLO,0.3522,SANGAT TERTINGGAL
"74,413",PAPUA,TOLIKARA,UMAGI,9114082017,PIRILUK,0.3522,SANGAT TERTINGGAL
"74,414",PAPUA,JAYAWIJAYA,WELESI,9102632003,ASOJELIPELE,0.3521,SANGAT TERTINGGAL
"74,415",PAPUA BARAT,TAMBRAUW,MANEKAR,9209252009,WAUMI,0.3521,SANGAT TERTINGGAL
"74,416",PAPUA,TOLIKARA,AIRGARAM,9114292015,WENDURI,0.3519,SANGAT TERTINGGAL
"74,417",PAPUA,TOLIKARA,BOKONDINI,9114022041,DUNDUMA,0.3519,SANGAT TERTINGGAL
"74,418",PAPUA,TOLIKARA,BOKONDINI,9114022039,JAWALANE,0.3519,SANGAT TERTINGGAL
"74,419",PAPUA,TOLIKARA,BOKONDINI,9114022016,MINGGANGGO,0.3519,SANGAT TERTINGGAL
"74,420",PAPUA,TOLIKARA,BOKONDINI,9114022022,TENGGAGAMA,0.3519,SANGAT TERTINGGAL
"74,421",PAPUA,TOLIKARA,BOKONERI,9114152004,MUNAGAME,0.3519,SANGAT TERTINGGAL
"74,422",PAPUA,TOLIKARA,GEYA,9114252003,ALOBAGA,0.3519,SANGAT TERTINGGAL
"74,423",PAPUA,TOLIKARA,KUBU,9114112003,KUBUGIWA,0.3518,SANGAT TERTINGGAL
"74,424",PAPUA,MAPPI,CITAK-MITAK,9117032003,BIDNEW,0.3516,SANGAT TERTINGGAL
"74,425",PAPUA,TOLIKARA,NABUNAGE,9114182003,KUTIME,0.3516,SANGAT TERTINGGAL
"74,426",PAPUA,TOLIKARA,NELAWI,9114132001,MONDAGUL,0.3515,SANGAT TERTINGGAL
"74,427",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,BOKING,5302152007,NANO,0.3514,SANGAT TERTINGGAL
"74,428",PAPUA,TOLIKARA,TAGINERI,9114322010,LAMALUK,0.3513,SANGAT TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"74,429",PAPUA,TOLIKARA,NUNGGAWI,9114202017,TUNIBUR,0.3513,SANGAT TERTINGGAL
"74,430",PAPUA,YAHUKIMO,SUNTAMON,9113432001,SUNTAMON,0.3513,SANGAT TERTINGGAL
"74,431",PAPUA,YAHUKIMO,SOBAHAM,9113452009,PUAHUUN,0.3510,SANGAT TERTINGGAL
"74,432",PAPUA,PUNCAK JAYA,FAWI,9107062007,BAKUSI,0.3510,SANGAT TERTINGGAL
"74,433",PAPUA,TOLIKARA,GOYAGE,9114052021,WOJI,0.3507,SANGAT TERTINGGAL
"74,434",PAPUA,TOLIKARA,PANAGA,9114092017,YANDONO,0.3507,SANGAT TERTINGGAL
"74,435",PAPUA,TOLIKARA,TIMORI,9114232008,ERAGANI,0.3507,SANGAT TERTINGGAL
"74,436",PAPUA BARAT,TAMBRAUW,MORAID,9209082007,KWADE,0.3506,SANGAT TERTINGGAL
"74,437",PAPUA,TOLIKARA,UMAGI,9114082004,NAMBU,0.3504,SANGAT TERTINGGAL
"74,438",PAPUA,PANIAI,TELUK DEYA,9108272006,PEKEGE,0.3500,SANGAT TERTINGGAL
"74,439",PAPUA,YALIMO,APALAPSILI,9122022013,FARI,0.3500,SANGAT TERTINGGAL
"74,440",PAPUA,INTAN JAYA,UGIMBA,9127072005,DUKENDOPA,0.3500,SANGAT TERTINGGAL
"74,441",PAPUA,INTAN JAYA,UGIMBA,9127072004,TETEOPA,0.3500,SANGAT TERTINGGAL
"74,442",PAPUA,TOLIKARA,AIRGARAM,9114292011,KUBUR,0.3499,SANGAT TERTINGGAL
"74,443",PAPUA,TOLIKARA,AIRGARAM,9114292019,LENGGUP,0.3499,SANGAT TERTINGGAL
"74,444",PAPUA,TOLIKARA,AIRGARAM,9114292009,ONGGOKME,0.3499,SANGAT TERTINGGAL
"74,445",PAPUA,TOLIKARA,AIRGARAM,9114292020,TINGER,0.3499,SANGAT TERTINGGAL
"74,446",PAPUA,TOLIKARA,AIRGARAM,9114292012,WEU,0.3499,SANGAT TERTINGGAL
"74,447",PAPUA,TOLIKARA,BOKONDINI,9114022036,LAMBOGO,0.3499,SANGAT TERTINGGAL
"74,448",PAPUA,TOLIKARA,BOKONERI,9114152010,BOLLY,0.3499,SANGAT TERTINGGAL
"74,449",PAPUA,TOLIKARA,BOKONERI,9114152016,KANERE,0.3499,SANGAT TERTINGGAL
"74,450",PAPUA,TOLIKARA,BOKONERI,9114152005,KANEWUNUK,0.3499,SANGAT TERTINGGAL
"74,451",PAPUA,TOLIKARA,BOKONERI,9114152009,LEREWERE,0.3499,SANGAT TERTINGGAL
"74,452",PAPUA,TOLIKARA,BOKONERI,9114152006,NANGGURILIME,0.3499,SANGAT TERTINGGAL
"74,453",PAPUA,TOLIKARA,BOKONERI,9114152017,NUNGGALO,0.3499,SANGAT TERTINGGAL
"74,454",PAPUA,TOLIKARA,BOKONERI,9114152014,WARINGGA,0.3499,SANGAT TERTINGGAL
"74,455",PAPUA,TOLIKARA,BOKONERI,9114152018,WERI,0.3499,SANGAT TERTINGGAL
"74,456",PAPUA,TOLIKARA,BOKONERI,9114152013,WONAGA,0.3499,SANGAT TERTINGGAL
"74,457",PAPUA,TOLIKARA,WUNIM,9114062003,POKEGI,0.3499,SANGAT TERTINGGAL
"74,458",PAPUA,TOLIKARA,WINA,9114072020,FINAI,0.3499,SANGAT TERTINGGAL
"74,459",PAPUA,YAHUKIMO,SOBAHAM,9113452002,YABI,0.3497,SANGAT TERTINGGAL
"74,460",PAPUA,YALIMO,APALAPSILI,9122022048,SOBIKAMBUT,0.3497,SANGAT TERTINGGAL
"74,461",PAPUA,PANIAI,KEBO,9108192004,TOGOWA,0.3497,SANGAT TERTINGGAL
"74,462",PAPUA,TOLIKARA,NABUNAGE,9114182004,KUMBO,0.3496,SANGAT TERTINGGAL
"74,463",PAPUA,INTAN JAYA,TOMOSIGA,9127082004,PEWESIGA,0.3494,SANGAT TERTINGGAL
"74,464",PAPUA,MAPPI,CITAK-MITAK,9117032005,KUMASMA,0.3494,SANGAT TERTINGGAL
"74,465",PAPUA,YAHUKIMO,SURU SURU,9113112003,GOFA,0.3494,SANGAT TERTINGGAL
"74,466",PAPUA,PANIAI,PANIAI TIMUR,9108012025,WAGE,0.3494,SANGAT TERTINGGAL
"74,467",PAPUA,WAROPEN,SOYOI MAMBAI,9115152006,WAINARISI,0.3489,SANGAT TERTINGGAL
"74,468",PAPUA,JAYAWIJAYA,SILO KARNO DOGA,9102582007,APNAE,0.3487,SANGAT TERTINGGAL
"74,469",PAPUA,PEGUNUNGAN BINTANG,EIPUMEK,9112322012,KWEREDALA,0.3487,SANGAT TERTINGGAL
"74,470",PAPUA BARAT,TAMBRAUW,MANEKAR,9209252008,ARANARI,0.3486,SANGAT TERTINGGAL
"74,471",PAPUA,TOLIKARA,WARI/TAIYEVE II,9114302022,BELEISE,0.3485,SANGAT TERTINGGAL
"74,472",PAPUA,YALIMO,ABENAHO,9122032098,DAMA,0.3484,SANGAT TERTINGGAL
"74,473",PAPUA,YALIMO,ELELIM,9122012011,SIRA,0.3484,SANGAT TERTINGGAL
"74,474",PAPUA,JAYAWIJAYA,WELESI,9102632001,WELESI,0.3483,SANGAT TERTINGGAL
"74,475",PAPUA,JAYAWIJAYA,WELESI,9102632002,YAGARA,0.3483,SANGAT TERTINGGAL
"74,476",PAPUA,TOLIKARA,KUBU,9114112019,MINAGI,0.3483,SANGAT TERTINGGAL
"74,477",PAPUA,TOLIKARA,KUBU,9114112018,MURIK,0.3483,SANGAT TERTINGGAL
"74,478",PAPUA,TOLIKARA,KARUBAGA,9114012012,MUARA,0.3480,SANGAT TERTINGGAL
"74,479",PAPUA,TOLIKARA,KARUBAGA,9114012071,NALORINI,0.3480,SANGAT TERTINGGAL
"74,480",PAPUA,TOLIKARA,NUNGGAWI,9114202026,TOMOBUR,0.3480,SANGAT TERTINGGAL
"74,481",PAPUA,TOLIKARA,PANAGA,9114092014,ERAGANI,0.3480,SANGAT TERTINGGAL
"74,482",PAPUA,TOLIKARA,KANGGIME,9114032043,KERENA,0.3480,SANGAT TERTINGGAL
"74,483",PAPUA,TOLIKARA,WUNIM,9114062016,GILOPAGA,0.3479,SANGAT TERTINGGAL
"74,484",PAPUA,TOLIKARA,YUKO,9114472011,AMBIRIK,0.3479,SANGAT TERTINGGAL
"74,485",PAPUA,TOLIKARA,YUKO,9114472009,GWAK DUGUNIK,0.3479,SANGAT TERTINGGAL
"74,486",PAPUA,BOVEN DIGOEL,KI,9116192003,WATEMU,0.3479,SANGAT TERTINGGAL
"74,487",PAPUA,TOLIKARA,KUBU,9114112026,MENGGENAGI,0.3479,SANGAT TERTINGGAL
"74,488",PAPUA,YAHUKIMO,KOSAREK,9113232008,TIPLE,0.3478,SANGAT TERTINGGAL
"74,489",PAPUA,YALIMO,APALAPSILI,9122022039,NOHONIL,0.3478,SANGAT TERTINGGAL
"74,490",PAPUA,YALIMO,APALAPSILI,9122022012,WIYUKWILIK,0.3478,SANGAT TERTINGGAL
"74,491",PAPUA,TOLIKARA,WENAM,9114382008,MILINERI,0.3477,SANGAT TERTINGGAL
"74,492",PAPUA,TOLIKARA,KUARI,9114142005,WANGGUGUP,0.3476,SANGAT TERTINGGAL
"74,493",PAPUA,TOLIKARA,KUBU,9114112016,TIYENGGUPUR,0.3472,SANGAT TERTINGGAL
"74,494",PAPUA,TOLIKARA,WENAM,9114382006,WUNGGI,0.3472,SANGAT TERTINGGAL
"74,495",PAPUA,PUNCAK JAYA,DAGAI,9107332010,GUERI,0.3471,SANGAT TERTINGGAL
"74,496",SUMATERA UTARA,NIAS SELATAN,IDANOTAE,1214352007,AWONI,0.3471,SANGAT TERTINGGAL
"74,497",PAPUA,TOLIKARA,DUNDU,9114242005,KURUPU,0.3470,SANGAT TERTINGGAL
"74,498",PAPUA,PANIAI,YAGAI,9108282008,DETAUWO,0.3468,SANGAT TERTINGGAL
"74,499",PAPUA,YALIMO,ABENAHO,9122032064,HALIFUR,0.3468,SANGAT TERTINGGAL
"74,500",PAPUA,TOLIKARA,AIRGARAM,9114292018,TABO WANIMBO,0.3468,SANGAT TERTINGGAL
"74,501",PAPUA,TOLIKARA,WUNIM,9114062011,ENANAGI,0.3468,SANGAT TERTINGGAL
"74,502",PAPUA,TOLIKARA,WUNIM,9114062019,KERIBAGA,0.3468,SANGAT TERTINGGAL
"74,503",PAPUA,TOLIKARA,WUNIM,9114062015,PINDAK,0.3468,SANGAT TERTINGGAL
"74,504",PAPUA,TOLIKARA,WUNIM,9114062021,WONA,0.3468,SANGAT TERTINGGAL
"74,505",PAPUA,TOLIKARA,WUNIM,9114062001,WURINERI,0.3468,SANGAT TERTINGGAL
"74,506",PAPUA,TOLIKARA,YUKO,9114472003,GIKO,0.3468,SANGAT TERTINGGAL
"74,507",PAPUA,TOLIKARA,DUNDU,9114242012,NAKWI,0.3467,SANGAT TERTINGGAL
"74,508",PAPUA,YALIMO,ABENAHO,9122032054,ARIKBALEK,0.3465,SANGAT TERTINGGAL
"74,509",PAPUA,YALIMO,ABENAHO,9122032019,BOHUM,0.3465,SANGAT TERTINGGAL
"74,510",PAPUA,YALIMO,ABENAHO,9122032051,BONAHIK,0.3465,SANGAT TERTINGGAL
"74,511",PAPUA,YALIMO,ABENAHO,9122032040,BUKURIK,0.3465,SANGAT TERTINGGAL
"74,512",PAPUA,YALIMO,ABENAHO,9122032025,BUMBUM,0.3465,SANGAT TERTINGGAL
"74,513",PAPUA,YALIMO,ABENAHO,9122032027,DAHONAIKMA,0.3465,SANGAT TERTINGGAL
"74,514",PAPUA,YALIMO,ABENAHO,9122032004,DOMBOMI,0.3465,SANGAT TERTINGGAL
